added,collx_id,category,number,name,team,year,brand,set,flags,condition,front_image,back_image,market_value,asking_price,sold_for_price,purchase_price,location,notes,quantity
7/23/26,1117117827334620160,Baseball,51,Miguel Vargas,Chicago White Sox,2025,Topps,2025 Topps Chrome - Refractors,,RAW,https://storage.googleapis.com/collx-product-images/1117117827334620160-1-zAYN.jpg,https://storage.googleapis.com/collx-product-images/1117117827334620160-2-SPgr.jpg,0.03,0.25,,,J&M Cards,,1
7/23/26,1117117779150455808,Baseball,21,Triston McKenzie,Cleveland Guardians,2025,Topps,2025 Topps Chrome - Prism Refractors,,RAW,https://storage.googleapis.com/collx-product-images/1117117779150455808-1-ISqg.jpg,https://storage.googleapis.com/collx-product-images/1117117779150455808-2-HU0.jpg,0.86,1,,,J&M Cards,,1
7/23/26,1117117771021894656,Baseball,56,Emmanuel Clase,Cleveland Guardians,2025,Topps,2025 Topps All-Star Game,,RAW,https://storage.googleapis.com/collx-product-images/1117117771021894656-1-ljVb.jpg,https://storage.googleapis.com/collx-product-images/1117117771021894656-2-GxgX.jpg,0.99,1,,,J&M Cards,,1
7/23/26,1117117775115535360,Baseball,SMLBC-58,Kris Bryant,Colorado Rockies,2023,Topps,2023 Topps - Stars of MLB Chrome,,RAW,https://storage.googleapis.com/collx-product-images/1117117775115535360-1-uXux.jpg,https://storage.googleapis.com/collx-product-images/1117117775115535360-2-WIog.jpg,0.99,1,,,J&M Cards,,1
7/23/26,1117117762423571456,Baseball,255,Adael Amador,Colorado Rockies,2025,Topps,2025 Topps Chrome - Prism Refractors,RC,RAW,https://storage.googleapis.com/collx-product-images/1117117762423571456-1-dZcv.jpg,https://storage.googleapis.com/collx-product-images/1117117762423571456-2-DN1p.jpg,0.99,1,,,J&M Cards,,1
7/23/26,1117117766668207104,Baseball,SMLB-43,Oscar Gonzalez,Cleveland Guardians,2023,Topps,2023 Topps - Stars of MLB,,RAW,https://storage.googleapis.com/collx-product-images/1117117766668207104-1-sRIp.jpg,https://storage.googleapis.com/collx-product-images/1117117766668207104-2-uSM3.jpg,0.99,1,,,J&M Cards,,1
7/23/26,1117117754303398912,Baseball,SMLB-43,Oscar Gonzalez,Cleveland Guardians,2023,Topps,2023 Topps - Stars of MLB,,RAW,https://storage.googleapis.com/collx-product-images/1117117754303398912-1-7LRq.jpg,https://storage.googleapis.com/collx-product-images/1117117754303398912-2-UMwA.jpg,0.99,1,,,J&M Cards,,1
7/23/26,1117117758497702912,Baseball,238,Aaron Schunk,Colorado Rockies,2025,Topps,2025 Topps Chrome - X-Fractors,RC,RAW,https://storage.googleapis.com/collx-product-images/1117117758497702912-1-DYEK.jpg,https://storage.googleapis.com/collx-product-images/1117117758497702912-2-eE4W.jpg,0.93,1,,,J&M Cards,,1
7/23/26,1117117745537303552,Baseball,RR-14,Drew Thorpe,Chicago White Sox,2025,Bowman,2025 Bowman - Rockstar Rookies,,RAW,https://storage.googleapis.com/collx-product-images/1117117745537303552-1-9vvF.jpg,https://storage.googleapis.com/collx-product-images/1117117745537303552-2-K1dw.jpg,0.98,1,,,J&M Cards,,1
7/23/26,1117117750142649344,Baseball,32,Nolan Jones,Cleveland Guardians,2025,Topps,2025 Topps Chrome - Prism Refractors,,RAW,https://storage.googleapis.com/collx-product-images/1117117750142649344-1-T43z.jpg,https://storage.googleapis.com/collx-product-images/1117117750142649344-2-3Vd0.jpg,0.99,1,,,J&M Cards,,1
7/23/26,1117117737593291776,Baseball,695,Carlton Fisk,Chicago White Sox,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1117117737593291776-1-GCiM.jpg,https://storage.googleapis.com/collx-product-images/1117117737593291776-2-ewvu.jpg,0.39,0.5,,,J&M Cards,,1
7/23/26,1117117741561103360,Baseball,127,Rafael Devers,Boston Red Sox,2025,Topps,2025 Topps Chrome - Refractors,,RAW,https://storage.googleapis.com/collx-product-images/1117117741561103360-1-9AFI.jpg,https://storage.googleapis.com/collx-product-images/1117117741561103360-2-jkr.jpg,,1,,,J&M Cards,,1
7/23/26,1117117728860750848,Baseball,GL-3,Kevin Alcántara,Chicago Cubs,2025,Bowman,2025 Bowman - Greatness Loading,,RAW,https://storage.googleapis.com/collx-product-images/1117117728860750848-1-Yws.jpg,https://storage.googleapis.com/collx-product-images/1117117728860750848-2-awtq.jpg,0.99,1,,,J&M Cards,,1
7/23/26,1117117732795008000,Baseball,210,Seiya Suzuki,Chicago Cubs,2025,Topps,2025 Topps Chrome - X-Fractors,,RAW,https://storage.googleapis.com/collx-product-images/1117117732795008000-1-TIxy.jpg,https://storage.googleapis.com/collx-product-images/1117117732795008000-2-C1G4.jpg,1.00,1,,,J&M Cards,,1
7/23/26,1117117724473508864,Baseball,4,Adrian Del Castillo,Arizona Diamondbacks,2025,Bowman,2025 Bowman,RC,RAW,https://storage.googleapis.com/collx-product-images/1117117724473508864-1-OKu.jpg,https://storage.googleapis.com/collx-product-images/1117117724473508864-2-SWeV.jpg,1.00,1,,,J&M Cards,,1
7/23/26,1117117714600117248,Baseball,240,Adrian Del Castillo,Arizona Diamondbacks,2025,Topps,2025 Topps Chrome,RC,RAW,https://storage.googleapis.com/collx-product-images/1117117714600117248-1-dlfn.jpg,https://storage.googleapis.com/collx-product-images/1117117714600117248-2-0WZX.jpg,0.99,1,,,J&M Cards,,1
7/23/26,1117117718937027584,Baseball,240,Adrian Del Castillo,Arizona Diamondbacks,2025,Topps,2025 Topps Chrome,RC,RAW,https://storage.googleapis.com/collx-product-images/1117117718937027584-1-vk5U.jpg,https://storage.googleapis.com/collx-product-images/1117117718937027584-2-5ZbR.jpg,0.99,1,,,J&M Cards,,1
7/23/26,1117117705406202880,Baseball,102,Cristian Mena,Arizona Diamondbacks,2025,Topps,2025 Topps Chrome,RC,RAW,https://storage.googleapis.com/collx-product-images/1117117705406202880-1-rTZq.jpg,https://storage.googleapis.com/collx-product-images/1117117705406202880-2-eO4X.jpg,0.99,1,,,J&M Cards,,1
7/23/26,1117117709600506880,Baseball,240,Adrian Del Castillo,Arizona Diamondbacks,2025,Topps,2025 Topps Chrome,RC,RAW,https://storage.googleapis.com/collx-product-images/1117117709600506880-1-bcFj.jpg,https://storage.googleapis.com/collx-product-images/1117117709600506880-2-wVSA.jpg,0.99,1,,,J&M Cards,,1
7/23/26,1117117696220677120,Baseball,123,Nick Sogard,Boston Red Sox,2025,Topps,2025 Topps Chrome - X-Fractors,RC,RAW,https://storage.googleapis.com/collx-product-images/1117117696220677120-1-tbUb.jpg,https://storage.googleapis.com/collx-product-images/1117117696220677120-2-vO19.jpg,1.00,1,,,J&M Cards,,1
7/23/26,1117117700599530496,Baseball,79,Jarren Duran,Boston Red Sox,2025,Topps,2025 Topps Chrome - Refractors,,RAW,https://storage.googleapis.com/collx-product-images/1117117700599530496-1-Ryuk.jpg,https://storage.googleapis.com/collx-product-images/1117117700599530496-2-Kotb.jpg,1.50,1.5,,,J&M Cards,,1
7/23/26,1117117686926099456,Baseball,102,Cristian Mena,Arizona Diamondbacks,2025,Topps,2025 Topps Chrome,RC,RAW,https://storage.googleapis.com/collx-product-images/1117117686926099456-1-YRzJ.jpg,https://storage.googleapis.com/collx-product-images/1117117686926099456-2-l75X.jpg,0.99,1,,,J&M Cards,,1
7/23/26,1117117691564999680,Baseball,BP-61,D'Angelo Ortiz,Boston Red Sox,2025,Bowman,2025 Bowman - Prospects,,RAW,https://storage.googleapis.com/collx-product-images/1117117691564999680-1-geSB.jpg,https://storage.googleapis.com/collx-product-images/1117117691564999680-2-wHGW.jpg,1.00,1,,,J&M Cards,,1
7/23/26,1117117682169758720,Baseball,203,Spencer Schwellenbach,Atlanta Braves,2025,Topps,2025 Topps Chrome - Refractors,RC,RAW,https://storage.googleapis.com/collx-product-images/1117117682169758720-1-KxeT.jpg,https://storage.googleapis.com/collx-product-images/1117117682169758720-2-qb5E.jpg,0.75,1,,,J&M Cards,,1
7/23/26,1117117672900346880,Baseball,VIP-6,Matt Shaw,Chicago Cubs,2025,Bowman,2025 Bowman - Very Important Prospects,,RAW,https://storage.googleapis.com/collx-product-images/1117117672900346880-1-8R3p.jpg,https://storage.googleapis.com/collx-product-images/1117117672900346880-2-xhqM.jpg,0.85,1,,,J&M Cards,,1
7/23/26,1117117677539247104,Baseball,BTP-24,Matt Shaw,Chicago Cubs,2025,Bowman,2025 Bowman - Bowman Scouts Top 100,,RAW,https://storage.googleapis.com/collx-product-images/1117117677539247104-1-fTr8.jpg,https://storage.googleapis.com/collx-product-images/1117117677539247104-2-Hu8i.jpg,0.99,1,,,J&M Cards,,1
7/23/26,1117117621335573504,Baseball,VIP-7,Chase Burns,Cincinnati Reds,2025,Bowman,2025 Bowman - Very Important Prospects,,RAW,https://storage.googleapis.com/collx-product-images/1117117621335573504-1-vPKR.jpg,https://storage.googleapis.com/collx-product-images/1117117621335573504-2-7HoR.jpg,0.99,1,,,J&M Cards,,1
7/23/26,1117117613534168064,Baseball,628,Noelvi Marte,Cincinnati Reds,2025,Topps,2025 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1117117613534168064-1-5Tj9.jpg,https://storage.googleapis.com/collx-product-images/1117117613534168064-2-iBAl.jpg,1.59,1.5,,,J&M Cards,,1
7/23/26,1117117617594254336,Baseball,RR-4,Rhett Lowder,Cincinnati Reds,2025,Bowman,2025 Bowman - Rockstar Rookies,,RAW,https://storage.googleapis.com/collx-product-images/1117117617594254336-1-lZZ2.jpg,https://storage.googleapis.com/collx-product-images/1117117617594254336-2-4m88.jpg,1.17,1,,,J&M Cards,,1
7/23/26,1117117604843570176,Baseball,372,Yoan Moncada,Chicago White Sox,2022,Topps,2022 Topps Chrome Sapphire Edition,,RAW,https://storage.googleapis.com/collx-product-images/1117117604843570176-1-VECp.jpg,https://storage.googleapis.com/collx-product-images/1117117604843570176-2-lUlC.jpg,1.12,1,,,J&M Cards,,1
7/23/26,1117117609163703296,Baseball,528,Jake Burger,Chicago White Sox,2023,Topps,2023 Topps - Rainbow Foil,,RAW,https://storage.googleapis.com/collx-product-images/1117117609163703296-1-eVdR.jpg,https://storage.googleapis.com/collx-product-images/1117117609163703296-2-OiD.jpg,1.62,1.5,,,J&M Cards,,1
7/23/26,1117117595674821632,Baseball,149,Shota Imanaga,Chicago Cubs,2025,Topps,2025 Topps Chrome,,RAW,https://storage.googleapis.com/collx-product-images/1117117595674821632-1-4K9N.jpg,https://storage.googleapis.com/collx-product-images/1117117595674821632-2-7Br3.jpg,1.25,1,,,J&M Cards,,1
7/23/26,1117117600624100352,Baseball,103,Kyle Tucker,Chicago Cubs,2025,Topps,2025 Topps Chrome - Topps Refractors,,RAW,https://storage.googleapis.com/collx-product-images/1117117600624100352-1-5lsY.jpg,https://storage.googleapis.com/collx-product-images/1117117600624100352-2-vSTM.jpg,1.25,1.5,,,J&M Cards,,1
7/23/26,1117117586136974336,Baseball,22,Matthew Boyd,Chicago Cubs,2025,Topps,2025 Topps MLB World Tour Tokyo Series Takashi Murakami Complex Exclusive,,RAW,https://storage.googleapis.com/collx-product-images/1117117586136974336-1-zLMw.jpg,https://storage.googleapis.com/collx-product-images/1117117586136974336-2-CB8C.jpg,1.50,1.5,,,J&M Cards,,1
7/23/26,1117117591237248000,Baseball,72,Richard Fitts,Boston Red Sox,2025,Topps,2025 Topps Chrome - Prism Refractors,RC,RAW,https://storage.googleapis.com/collx-product-images/1117117591237248000-1-vhMQ.jpg,https://storage.googleapis.com/collx-product-images/1117117591237248000-2-JIOW.jpg,1.22,1,,,J&M Cards,,1
7/23/26,1117117581439353856,Baseball,171,Kristian Campbell,Boston Red Sox,2025,Topps,2025 Topps Chrome,RC,RAW,https://storage.googleapis.com/collx-product-images/1117117581439353856-1-4fNC.jpg,https://storage.googleapis.com/collx-product-images/1117117581439353856-2-IrMW.jpg,1.49,1.5,,,J&M Cards,,1
7/23/26,1117117571935060992,Baseball,BCP-42,Kristian Campbell,Boston Red Sox,2025,Bowman,2025 Bowman - Chrome Prospects,,RAW,https://storage.googleapis.com/collx-product-images/1117117571935060992-1-Bpn.jpg,https://storage.googleapis.com/collx-product-images/1117117571935060992-2-FvKM.jpg,1.25,1.5,,,J&M Cards,,1
7/23/26,1117117576825619456,Baseball,102,Cristian Mena,Arizona Diamondbacks,2025,Topps,2025 Topps Chrome,RC,RAW,https://storage.googleapis.com/collx-product-images/1117117576825619456-1-nQpw.jpg,https://storage.googleapis.com/collx-product-images/1117117576825619456-2-kC4t.jpg,0.99,1,,,J&M Cards,,1
7/23/26,1117117562749535232,Baseball,GL-2,Coby Mayo,Baltimore Orioles,2025,Bowman,2025 Bowman - Greatness Loading,,RAW,https://storage.googleapis.com/collx-product-images/1117117562749535232-1-T3Oa.jpg,https://storage.googleapis.com/collx-product-images/1117117562749535232-2-h4CI.jpg,1.40,1.5,,,J&M Cards,,1
7/23/26,1117117567849808896,Baseball,415,Austin Hays,Baltimore Orioles,2022,Topps,2022 Topps Chrome Sapphire Edition,,RAW,https://storage.googleapis.com/collx-product-images/1117117567849808896-1-AhR9.jpg,https://storage.googleapis.com/collx-product-images/1117117567849808896-2-aOdR.jpg,1.99,1.99,,,J&M Cards,,1
7/23/26,1117117553253630976,Baseball,90,Hurston Waldrep,Atlanta Braves,2025,Topps,2025 Topps Chrome,RC,RAW,https://storage.googleapis.com/collx-product-images/1117117553253630976-1-QErQ.jpg,https://storage.googleapis.com/collx-product-images/1117117553253630976-2-jHXy.jpg,1.19,1,,,J&M Cards,,1
7/23/26,1117117557800256512,Baseball,5,Cedric Mullins,Baltimore Orioles,2025,Topps,2025 Topps Chrome - Refractors,,RAW,https://storage.googleapis.com/collx-product-images/1117117557800256512-1-ox6O.jpg,https://storage.googleapis.com/collx-product-images/1117117557800256512-2-jSXG.jpg,1.79,2,,,J&M Cards,,1
7/23/26,1117117547901699072,Baseball,SMLB-36,Austin Riley,Atlanta Braves,2023,Topps,2023 Topps - Stars of MLB,,RAW,https://storage.googleapis.com/collx-product-images/1117117547901699072-1-ipAU.jpg,https://storage.googleapis.com/collx-product-images/1117117547901699072-2-8pMm.jpg,1.29,1.5,,,J&M Cards,,1
7/23/26,1117117538640675840,Baseball,90,Hurston Waldrep,Atlanta Braves,2025,Topps,2025 Topps Chrome,RC,RAW,https://storage.googleapis.com/collx-product-images/1117117538640675840-1-bCKc.jpg,https://storage.googleapis.com/collx-product-images/1117117538640675840-2-CWnI.jpg,1.19,1,,,J&M Cards,,1
7/23/26,1117117543581565952,Baseball,193,Matt Olson,Atlanta Braves,2025,Topps,2025 Topps Chrome - X-Fractors,,RAW,https://storage.googleapis.com/collx-product-images/1117117543581565952-1-Do1.jpg,https://storage.googleapis.com/collx-product-images/1117117543581565952-2-9kug.jpg,1.75,2,,,J&M Cards,,1
7/23/26,1117117530294010880,Baseball,268,Corbin Carroll,Arizona Diamondbacks,2025,Topps,2025 Topps Chrome - Refractors,,RAW,https://storage.googleapis.com/collx-product-images/1117117530294010880-1-fv3W.jpg,https://storage.googleapis.com/collx-product-images/1117117530294010880-2-lkAh.jpg,1.50,1.5,,,J&M Cards,,1
7/23/26,1117117534454760448,Baseball,75,Nacho Alvarez Jr.,Atlanta Braves,2025,Topps,2025 Topps Chrome,RC,RAW,https://storage.googleapis.com/collx-product-images/1117117534454760448-1-SPCc.jpg,https://storage.googleapis.com/collx-product-images/1117117534454760448-2-qutF.jpg,1.39,1.5,,,J&M Cards,,1
7/23/26,1117117521200759808,Baseball,75,Nacho Alvarez Jr.,Atlanta Braves,2025,Topps,2025 Topps Chrome,RC,RAW,https://storage.googleapis.com/collx-product-images/1117117521200759808-1-2OvK.jpg,https://storage.googleapis.com/collx-product-images/1117117521200759808-2-YMii.jpg,1.39,1.5,,,J&M Cards,,1
7/23/26,1117117526242313216,Baseball,143,Jurickson Profar,Atlanta Braves,2025,Topps,2025 Topps Chrome - Refractors,,RAW,https://storage.googleapis.com/collx-product-images/1117117526242313216-1-GZKy.jpg,https://storage.googleapis.com/collx-product-images/1117117526242313216-2-2HCQ.jpg,1.89,1.89,,,J&M Cards,,1
7/23/26,1117117510220071936,Baseball,BTP-90,Jefferson Rojas,Chicago Cubs,2025,Bowman,2025 Bowman - Bowman Scouts Top 100,,RAW,https://storage.googleapis.com/collx-product-images/1117117510220071936-1-6HG1.jpg,https://storage.googleapis.com/collx-product-images/1117117510220071936-2-B2JR.jpg,1.11,1,,,J&M Cards,,1
7/23/26,1117117515991434240,Baseball,BTP-94,James Triantos,Chicago Cubs,2025,Bowman,2025 Bowman - Bowman Scouts Top 100,,RAW,https://storage.googleapis.com/collx-product-images/1117117515991434240-1-siv.jpg,https://storage.googleapis.com/collx-product-images/1117117515991434240-2-DEwA.jpg,1.29,1.5,,,J&M Cards,,1
7/23/26,1117117454788150272,Baseball,291,Jhonkensy Noel,Cleveland Guardians,2025,Topps,2025 Topps Chrome - Refractors,RC,RAW,https://storage.googleapis.com/collx-product-images/1117117454788150272-1-rjcw.jpg,https://storage.googleapis.com/collx-product-images/1117117454788150272-2-NeTc.jpg,,5,,,J&M Cards,,1
7/23/26,1117117459133449216,Baseball,135,Emmanuel Clase,Cleveland Guardians,2025,Topps,2025 Topps Chrome - Refractors,,RAW,https://storage.googleapis.com/collx-product-images/1117117459133449216-1-U68C.jpg,https://storage.googleapis.com/collx-product-images/1117117459133449216-2-o2YZ.jpg,,2,,,J&M Cards,,1
7/23/26,1117117446139495424,Baseball,405,Kris Bryant,Colorado Rockies,2025,Topps,2025 Topps - Holo Foil,,RAW,https://storage.googleapis.com/collx-product-images/1117117446139495424-1-u9o0.jpg,https://storage.googleapis.com/collx-product-images/1117117446139495424-2-J20A.jpg,,2,,,J&M Cards,,1
7/23/26,1117117450249913344,Baseball,118,Brenton Doyle,Colorado Rockies,2025,Topps,2025 Topps Chrome - Refractors,,RAW,https://storage.googleapis.com/collx-product-images/1117117450249913344-1-UsCg.jpg,https://storage.googleapis.com/collx-product-images/1117117450249913344-2-0jv.jpg,,2,,,J&M Cards,,1
7/23/26,1117117439034344448,Baseball,154,Ezequiel Tovar,Colorado Rockies,2025,Topps,2025 Topps Chrome - Prism Refractors,,RAW,https://storage.googleapis.com/collx-product-images/1117117439034344448-1-miyK.jpg,https://storage.googleapis.com/collx-product-images/1117117439034344448-2-JpP.jpg,,2,,,J&M Cards,,1
7/23/26,1117117442641445888,Baseball,112,Tyler Stephenson,Cincinnati Reds,2025,Topps,2025 Topps Chrome - Refractors,,RAW,https://storage.googleapis.com/collx-product-images/1117117442641445888-1-sFjn.jpg,https://storage.googleapis.com/collx-product-images/1117117442641445888-2-Gt4K.jpg,,2,,,J&M Cards,,1
7/23/26,1117117429211284480,Baseball,72,Richard Fitts,Boston Red Sox,2025,Topps,2025 Topps Chrome - Refractors,RC,RAW,https://storage.googleapis.com/collx-product-images/1117117429211284480-1-yGAN.jpg,https://storage.googleapis.com/collx-product-images/1117117429211284480-2-Zjq3.jpg,,2,,,J&M Cards,,1
7/23/26,1117117434127008768,Baseball,171,Kristian Campbell,Boston Red Sox,2025,Topps,2025 Topps Chrome - Refractors,RC,RAW,https://storage.googleapis.com/collx-product-images/1117117434127008768-1-1rrn.jpg,https://storage.googleapis.com/collx-product-images/1117117434127008768-2-K5q6.jpg,10.00,10,,,J&M Cards,,1
7/23/26,1117117420042535936,Baseball,117,Mike Tauchman,Chicago White Sox,2025,Topps,2025 Topps Chrome - Refractors,,RAW,https://storage.googleapis.com/collx-product-images/1117117420042535936-1-YiJR.jpg,https://storage.googleapis.com/collx-product-images/1117117420042535936-2-HxD1.jpg,,2,,,J&M Cards,,1
7/23/26,1117117424782099456,Baseball,10,Connor Wong,Boston Red Sox,2025,Topps,2025 Topps Chrome - Refractors,,RAW,https://storage.googleapis.com/collx-product-images/1117117424782099456-1-0Wnq.jpg,https://storage.googleapis.com/collx-product-images/1117117424782099456-2-28yK.jpg,,2,,,J&M Cards,,1
7/23/26,1117117410034926592,Baseball,645,Kutter Crawford,Boston Red Sox,2022,Topps,2022 Topps Chrome Sapphire Edition,RC,RAW,https://storage.googleapis.com/collx-product-images/1117117410034926592-1-RYo9.jpg,https://storage.googleapis.com/collx-product-images/1117117410034926592-2-p10z.jpg,2.27,2.5,,,J&M Cards,,1
